chr,start,end,n_hom
1,216585701,216586021,1
1,216586021,216586583,1
1,216586583,216587765,2
1,216587765,216594134,1
1,216594134,216597795,1
1,216597795,216598307,1
1,216598307,216604037,1
1,216604037,216605875,2
1,216605875,216608682,1
1,216608682,216611757,2
1,216611757,216613215,1
1,216613215,216613378,1
1,216613378,216616709,1
1,216616709,216617182,1
1,216617182,216623077,1
1,216623077,216628722,1
1,216628722,216629865,1
1,216629865,216632622,1
1,216632622,216638982,2
1,216638982,216641220,2
1,216641220,216642881,1
1,216642881,216643539,1
1,216643539,216646085,6
1,216646085,216649153,1
1,216649153,216652976,1
1,216652976,216655927,2
1,216655927,216658848,1
1,216658848,216659647,1
1,216659647,216661732,1
1,216661732,216663116,1
1,216663116,216663645,2
1,216663645,216663999,1
1,216663999,216664623,1
1,216664623,216668442,9
1,216668442,216671475,9
1,216671475,216676250,2
1,216676250,216679837,2
1,216679837,216682530,2
1,216682530,216684786,1
1,216684786,216685754,1
1,216685754,216686459,1
1,216686459,216686630,1
1,216686630,216690681,1
1,216690681,216693287,2
1,216693287,216699426,7
1,216699426,216700597,1
1,216700597,216701812,2
1,216701812,216705352,6
1,216705352,216709343,6
1,216709343,216712659,1
1,216712659,216714494,2
1,216714494,216719149,3
1,216719149,216723789,2
1,216723789,216728514,1
1,216728514,216734554,4
1,216734554,216737520,4
1,216737520,216742172,1
1,216742172,216744589,2
1,216744589,216747022,4
1,216747022,216749271,3
1,216749271,216750131,1
1,216750131,216754126,9
1,216754126,216769783,1
1,216769783,216792514,1
1,216792514,216800926,1
1,216800926,216804268,1
1,216804268,216811154,1
1,216811154,216813591,1
1,216813591,216815573,2
1,216815573,216816619,1
1,216816619,216818751,1
1,216818751,216818965,1
1,216818965,216821693,3
1,216821693,216823771,2
1,216823771,216828432,1
1,216828432,216829504,1
1,216829504,216831579,2
1,216831579,216841973,1
1,216841973,216883258,1
1,216883258,216984175,1
1,216984175,217000925,1
1,217000925,217005694,1
1,217005694,217006539,1
1,217006539,217008753,1
1,217008753,217011301,2
1,217011301,217018542,2
1,217018542,217021191,1
1,217021191,217022121,1
1,217022121,217024390,1
1,217024390,217025352,1
1,217025352,217026391,1
1,217026391,217027930,1
1,217027930,217029749,1
1,217029749,217043671,1
1,217043671,217053211,1
1,217053211,217060818,3
1,217060818,217061206,3
1,217061206,217062018,2
1,217062018,217090949,12
1,217090949,217092137,1
1,217092137,217092375,2
1,217092375,217092986,1
1,217092986,217093970,1
1,217093970,217095928,1
1,217095928,217098357,1
1,217098357,217098828,1
1,217098828,217100566,1
1,217100566,217101652,1
1,217101652,217104269,2
1,217104269,217107226,1
1,217107226,217108617,2
1,217108617,217109434,1
1,217109434,217112043,1
1,217112043,217113145,1
1,217113145,217114666,1
1,217114666,217118232,2
1,217118232,217119006,1
1,217119006,217123414,1
1,217123414,217127295,1
1,217127295,217129173,1
1,217129173,217134073,1
1,217134073,217134712,1
1,217134712,217139226,2
1,217139226,217139902,1
1,217139902,217140192,1
1,217140192,217145253,5
1,217145253,217150484,2
1,217150484,217153048,3
1,217153048,217155299,1
1,217155299,217159978,1
1,217159978,217162129,1
1,217162129,217162204,1
1,217162204,217162625,1
1,217162625,217171389,8
1,217171389,217175998,11
1,217175998,217176359,1
1,217176359,217233516,1
1,217233516,217264221,1
1,217264221,217289301,1
1,217289301,217367103,1
1,217367103,217376309,1
1,217376309,217400303,1
1,217400303,217403250,1
1,217403250,217454733,1
1,217454733,217511817,11
1,217511817,217524435,19
1,217524435,217528845,5
1,217528845,217541442,16
1,217541442,217547165,1
1,217547165,217564200,1
1,217564200,217591582,1
1,217591582,217592742,3
1,217592742,217594356,1
1,217594356,217596452,1
1,217596452,217596891,1
1,217596891,217614788,1
1,217614788,217638198,1
1,217638198,217720162,1
1,217720162,217736986,1
1,217736986,217741756,1
1,217741756,217744018,1
1,217744018,217749981,1
1,217749981,217751708,6
1,217751708,217753163,1
1,217753163,217755798,3
1,217755798,217760105,1
1,217760105,217763034,2
1,217763034,217765146,1
1,217765146,217772118,2
1,217772118,217773967,2
1,217773967,217775342,2
1,217775342,217777021,2
1,217777021,217778327,2
1,217778327,217779798,1
1,217779798,217781181,1
1,217781181,217784013,2
1,217784013,217788345,1
1,217788345,217790001,1
1,217790001,217791031,2
1,217791031,217798891,3
1,217798891,217802671,1
1,217802671,217803243,1
1,217803243,217806647,2
1,217806647,217807740,1
1,217807740,217809074,1
1,217809074,217809578,1
1,217809578,217809895,1
1,217809895,217820796,1
1,217820796,217827411,1
1,217827411,217829221,1
1,217829221,217832515,1
1,217832515,217836563,1
1,217836563,217839164,1
1,217839164,217843766,1
1,217843766,217850966,2
1,217850966,217856074,1
1,217856074,217863835,2
1,217863835,217871849,1
1,217871849,217875312,1
1,217875312,217881228,1
1,217881228,217886254,2
1,217886254,217887331,1
1,217887331,217889928,3
1,217889928,217895551,1
1,217895551,217898332,1
1,217898332,217898567,1
1,217898567,217902831,1
1,217902831,217904243,1
1,217904243,217905356,1
1,217905356,217908308,1
1,217908308,217911617,2
1,217911617,217911913,1
1,217911913,217912669,1
1,217912669,217913979,3
1,217913979,217914794,2
1,217914794,217918147,1
1,217918147,217925034,1
1,217925034,217929263,1
1,217929263,217933474,1
1,217933474,217935474,1
1,217935474,217940455,3
1,217940455,217946599,4
1,217946599,217949448,2
1,217949448,217949739,1
1,217949739,217950698,3
1,217950698,217952573,6
1,217952573,217955184,3
1,217955184,217957226,2
1,217957226,217960595,1
1,217960595,217960918,1
1,217960918,217963331,1
1,217963331,217965664,1
1,217965664,217966115,1
1,217966115,217969072,1
1,217969072,217970818,1
1,217970818,217972250,1
1,217972250,217972377,1
1,217972377,217974368,1
1,217974368,217977588,1
1,217977588,217978585,1
1,217978585,217979427,1
1,217979427,217979809,1
1,217979809,217980802,1
1,217980802,217989160,2
1,217989160,217992307,2
1,217992307,217993745,1
1,217993745,217996112,1
1,217996112,217996482,1
1,217996482,217999444,1
1,217999444,218002186,1
1,218002186,218004351,2
1,218004351,218006088,1
1,218006088,218015363,2
1,218015363,218015509,1
1,218015509,218017509,1
1,218017509,218023256,1
1,218023256,218025246,1
1,218025246,218027592,1
1,218027592,218036243,2
1,218036243,218037618,1
1,218037618,218038403,1
1,218038403,218038761,1
1,218038761,218042568,1
1,218042568,218045491,1
1,218045491,218045817,1
1,218045817,218049722,1
1,218049722,218050208,1
1,218050208,218055629,1
1,218055629,218058125,1
1,218058125,218059512,1
1,218059512,218062218,2
1,218062218,218066620,1
1,218066620,218068454,1
1,218068454,218069520,1
1,218069520,218071312,1
1,218071312,218079107,5
1,218079107,218079949,1
1,218079949,218080166,1
1,218080166,218081264,1
1,218081264,218114681,2
1,218114681,218115119,1
1,218115119,218115596,1
1,218115596,218116372,1
1,218116372,218117074,1
1,218117074,218122959,1
1,218122959,218128635,1
1,218128635,218145487,1
1,218145487,218151909,1
1,218151909,218173709,1
1,218173709,218194594,14
1,218194594,218195614,2
1,218195614,218197764,2
1,218197764,218206213,8
1,218206213,218207826,3
1,218207826,218209613,4
1,218209613,218210874,3
1,218210874,218215206,7
1,218215206,218215668,1
1,218215668,218219105,5
1,218219105,218221625,2
1,218221625,218222585,1
1,218222585,218224160,1
1,218224160,218226700,3
1,218226700,218226721,1
1,218226721,218228673,5
1,218228673,218229790,1
1,218229790,218231105,2
1,218231105,218231688,1
1,218231688,218235859,5
1,218235859,218237492,2
1,218237492,218238710,4
1,218238710,218242848,5
1,218242848,218244178,2
1,218244178,218244845,1
1,218244845,218247215,1
1,218247215,218254759,1
1,218254759,218272616,1
1,218272616,218279898,1
1,218279898,218298041,1
1,218298041,218322724,1
1,218322724,218346025,2
1,218346025,218350308,1
1,218350308,218351299,1
1,218351299,218363968,2
1,218363968,218378432,1
1,218378432,218379133,1
1,218379133,218469799,1
1,218469799,218481165,1
1,218481165,218482944,1
1,218482944,218490799,1
1,218490799,218508919,1
1,218508919,218511718,1
1,218511718,218517235,1
1,218517235,218521007,1
1,218521007,218533385,2
1,218533385,218535261,2
1,218535261,218535706,1
1,218535706,218539462,1
1,218539462,218552676,3
1,218552676,218553598,1
1,218553598,218555655,2
1,218555655,218557256,1
1,218557256,218574531,1
1,218574531,218576345,7
1,218576345,218579449,1
1,218579449,218582953,3
1,218582953,218583593,1
1,218583593,218585602,2
1,218585602,218587592,1
1,218587592,218589583,1
1,218589583,218593928,1
1,218593928,218594874,1
1,218594874,218597029,1
1,218597029,218598326,5
1,218598326,218598492,1
1,218598492,218599523,1
1,218599523,218600040,1
1,218600040,218601584,8
1,218601584,218603616,2
1,218603616,218606135,5
1,218606135,218609395,5
1,218609395,218610025,1
1,218610025,218610681,2
1,218610681,218614680,5
1,218614680,218615347,1
1,218615347,218617195,4
1,218617195,218620232,2
1,218620232,218621328,1
1,218621328,218621846,1
1,218621846,218622497,2
1,218622497,218631896,1
1,218631896,218632374,1
1,218632374,218636514,1
1,218636514,218639849,1
1,218639849,218653385,1
1,218653385,218687537,1
1,218687537,218688093,1
1,218688093,218691201,3
1,218691201,218699282,3
1,218699282,218705893,3
1,218705893,218712341,2
1,218712341,218714362,3
1,218714362,218720122,5
1,218720122,218720848,1
1,218720848,218727514,15
1,218727514,218733862,13
1,218733862,218765070,2
1,218765070,218779295,16
1,218779295,218791285,22
1,218791285,218797388,12
1,218797388,218801029,5
1,218801029,218812843,8
1,218812843,218817931,5
1,218817931,218823923,10
1,218823923,218826796,3
1,218826796,218850712,28
1,218850712,218860753,2
1,218860753,218867181,8
1,218867181,218881528,18
1,218881528,218894057,4
1,218894057,218924056,3
1,218924056,218924545,1
1,218924545,218925704,1
1,218925704,218928506,3
1,218928506,218929263,1
1,218929263,218930663,1
1,218930663,218935613,3
1,218935613,218936944,2
1,218936944,218941531,7
1,218941531,218944625,3
1,218944625,218948535,1
1,218948535,218950075,2
1,218950075,218953106,5
1,218953106,218956170,2
1,218956170,218957797,1
1,218957797,218961457,3
1,218961457,218968249,1
1,218968249,218970256,2
1,218970256,218971579,1
1,218971579,218974463,1
1,218974463,218977094,1
1,218977094,219044533,1
1,219044533,219087396,6
1,219087396,219097005,13
1,219097005,219101767,4
1,219101767,219106560,5
1,219106560,219109709,8
1,219109709,219132266,21
1,219132266,219160645,31
1,219160645,219239109,88
1,219239109,219249156,12
1,219249156,219256445,14
1,219256445,219278698,34
1,219278698,219291885,25
1,219291885,219301056,12
1,219301056,219306770,8
1,219306770,219313143,20
1,219313143,219318540,14
1,219318540,219373879,33
1,219373879,219399231,13
1,219399231,219412090,14
1,219412090,219417229,1
1,219417229,219449404,3
1,219449404,219452744,20
1,219452744,219461636,39
1,219461636,219462750,2
1,219462750,219475643,32
1,219475643,219491666,49
1,219491666,219495096,1
1,219495096,219509312,14
1,219509312,219513562,1
1,219513562,219518971,3
1,219518971,219523413,4
1,219523413,219525045,1
1,219525045,219526992,1
1,219526992,219529235,1
1,219529235,219531681,1
1,219531681,219535832,3
1,219535832,219536660,1
1,219536660,219537550,1
1,219537550,219539495,3
1,219539495,219547175,12
1,219547175,219550064,1
1,219550064,219557785,4
1,219557785,219557977,1
1,219557977,219560357,1
1,219560357,219561487,3
1,219561487,219566322,5
1,219566322,219569049,1
1,219569049,219586065,1
1,219586065,219588728,1
1,219588728,219593127,1
1,219593127,219595799,1
1,219595799,219616827,1
1,219616827,219618014,1
1,219618014,219618965,1
1,219618965,219628948,4
1,219628948,219632845,1
1,219632845,219640579,1
1,219640579,219643401,1
1,219643401,219709191,1
1,219709191,219732606,1
1,219732606,219755877,1
1,219755877,219760357,2
1,219760357,219762111,2
1,219762111,219781834,2
1,219781834,219783740,2
1,219783740,219787942,1
1,219787942,219794394,1
1,219794394,219794582,1
1,219794582,219796198,1
1,219796198,219800967,2
1,219800967,219806236,1
1,219806236,219897836,1
1,219897836,219899373,1
1,219899373,219901357,2
1,219901357,219901732,2
1,219901732,219906039,1
1,219906039,219908197,3
1,219908197,219908808,1
1,219908808,219910817,1
1,219910817,219914024,2
1,219914024,219916010,1
1,219916010,219921678,1
1,219921678,219925018,3
1,219925018,219927681,2
1,219927681,219930302,1
1,219930302,219933060,1
1,219933060,219937707,2
1,219937707,219941031,3
1,219941031,219949237,1
1,219949237,219949722,1
1,219949722,219953543,1
1,219953543,219959074,22
1,219959074,219960561,7
1,219960561,219971797,49
1,219971797,219978968,33
1,219978968,219984573,10
1,219984573,219986364,1
1,219986364,219988018,1
1,219988018,219988321,1
1,219988321,219988517,1
1,219988517,219989936,2
1,219989936,219990790,1
1,219990790,219991292,2
1,219991292,219991671,2
1,219991671,220000402,14
1,220000402,220020824,77
1,220020824,220025796,8
1,220025796,220037999,40
1,220037999,220050274,9
1,220050274,220057838,6
1,220057838,220060861,3
1,220060861,220065026,1
1,220065026,220076001,4
1,220076001,220082085,3
1,220082085,220134334,3
1,220134334,220236510,10
1,220236510,220279967,1
1,220279967,220285897,4
1,220285897,220293782,1
1,220293782,220295869,1
1,220295869,220299748,1
1,220299748,220302357,3
1,220302357,220304884,1
1,220304884,220314315,6
1,220314315,220316010,1
1,220316010,220317470,1
1,220317470,220322054,5
1,220322054,220328045,1
1,220328045,220328547,1
1,220328547,220334238,1
1,220334238,220337151,1
1,220337151,220349010,1
1,220349010,220352584,1
1,220352584,220377305,19
1,220377305,220392315,26
1,220392315,220392404,1
1,220392404,220406830,15
1,220406830,220409764,5
1,220409764,220417095,18
1,220417095,220423475,3
1,220423475,220429982,5
1,220429982,220431098,4
1,220431098,220432036,1
1,220432036,220434800,4
1,220434800,220441215,3
1,220441215,220443199,2
1,220443199,220444846,1
1,220444846,220447378,5
1,220447378,220449132,3
1,220449132,220450684,6
1,220450684,220450841,1
1,220450841,220456534,2
1,220456534,220464193,3
1,220464193,220466861,1
1,220466861,220471086,1
1,220471086,220473664,2
1,220473664,220477141,1
1,220477141,220482907,1
1,220482907,220491858,1
1,220491858,220493120,1
1,220493120,220497693,1
1,220497693,220499763,1
1,220499763,220502582,2
1,220502582,220508413,3
1,220508413,220514383,1
1,220514383,220515780,1
1,220515780,220519284,1
1,220519284,220525669,4
1,220525669,220530960,2
1,220530960,220534400,1
1,220534400,220541936,1
1,220541936,220545030,1
1,220545030,220551448,1
1,220551448,220553477,1
1,220553477,220555855,1
1,220555855,220558435,1
1,220558435,220560588,5
1,220560588,220562986,1
1,220562986,220566810,1
1,220566810,220570944,2
1,220570944,220573480,1
1,220573480,220575490,1
1,220575490,220576421,4
1,220576421,220584473,4
1,220584473,220587299,4
1,220587299,220588591,1
1,220588591,220590761,2
1,220590761,220592080,3
1,220592080,220598490,1
1,220598490,220600281,1
1,220600281,220600892,1
1,220600892,220602646,1
1,220602646,220611435,1
1,220611435,220616020,1
1,220616020,220620361,1
1,220620361,220623220,2
1,220623220,220649239,1
1,220649239,220660648,1
1,220660648,220715522,1
1,220715522,220730423,1
1,220730423,220789198,6
1,220789198,220792652,2
1,220792652,220804308,3
1,220804308,220805303,1
1,220805303,220806736,2
1,220806736,220808978,3
1,220808978,220812469,1
1,220812469,220814900,2
1,220814900,220820122,1
1,220820122,220826931,1
1,220826931,220828021,1
1,220828021,220830826,2
1,220830826,220834977,4
1,220834977,220842716,1
1,220842716,220844364,1
1,220844364,220844946,1
1,220844946,220846789,1
1,220846789,220879115,1
1,220879115,220879461,1
1,220879461,220880203,1
1,220880203,220883831,2
1,220883831,220887130,1
1,220887130,220941587,1
1,220941587,220953572,2
1,220953572,220967354,2
1,220967354,220974324,2
1,220974324,220977050,1
1,220977050,220978464,1
1,220978464,220983334,1
1,220983334,221027019,3
1,221027019,221061143,3
1,221061143,221064242,1
1,221064242,221065231,1
1,221065231,221067559,1
1,221067559,221068444,1
1,221068444,221070730,2
1,221070730,221071665,1
1,221071665,221078533,5
1,221078533,221080488,1
1,221080488,221081632,2
1,221081632,221082124,1
1,221082124,221085285,1
1,221085285,221088157,2
1,221088157,221091994,2
1,221091994,221095102,2
1,221095102,221096437,2
1,221096437,221097115,1
1,221097115,221100551,1
1,221100551,221104166,2
1,221104166,221106893,2
1,221106893,221109558,1
1,221109558,221113513,3
1,221113513,221117413,1
1,221117413,221119707,1
1,221119707,221120201,1
1,221120201,221124774,3
1,221124774,221126390,1
1,221126390,221128302,1
1,221128302,221128930,1
1,221128930,221130067,1
1,221130067,221131186,1
1,221131186,221131514,1
1,221131514,221132216,1
1,221132216,221134478,1
1,221134478,221136008,1
1,221136008,221137316,3
1,221137316,221137605,1
1,221137605,221140558,1
1,221140558,221140766,1
1,221140766,221142568,2
1,221142568,221143916,1
1,221143916,221146486,3
1,221146486,221150090,1
1,221150090,221153558,1
1,221153558,221158453,1
1,221158453,221161335,1
1,221161335,221164368,1
1,221164368,221173632,1
1,221173632,221177270,1
1,221177270,221182842,1
1,221182842,221187266,1
1,221187266,221188045,3
